group;kingdom;phylum;class;order;family;genus;species
ASV00703;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00704;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00705;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00706;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00707;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00708;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00709;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(75);Saprolegniaceae(75);unclassified;unclassified
ASV00710;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00711;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00712;Eukaryota(100);Stramenopiles(100);Oomycetes(95);unclassified;unclassified;unclassified;unclassified
ASV00713;Eukaryota(100);Stramenopiles(100);Oomycetes(88);unclassified;unclassified;unclassified;unclassified
ASV00714;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(100);Pythiaceae(100);Pythium(100);unclassified
ASV00715;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00716;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00717;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00718;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00719;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00720;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00721;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00722;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(72);Saprolegniaceae(72);unclassified;unclassified
ASV00723;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00724;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00725;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(94);Saprolegniaceae(94);unclassified;unclassified
ASV00726;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00727;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00728;Eukaryota(100);Stramenopiles(100);Oomycetes(91);unclassified;unclassified;unclassified;unclassified
ASV00729;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00730;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00731;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00732;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00733;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00734;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(72);Saprolegniaceae(72);unclassified;unclassified
ASV00735;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(99);Pythiaceae(99);Pythium(99);unclassified
ASV00736;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00737;Eukaryota(100);Stramenopiles(100);Oomycetes(94);Peronosporales(61);unclassified;unclassified;unclassified
ASV00738;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00739;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(100);Pythiaceae(94);Pythium(85);unclassified
ASV00740;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00741;Eukaryota(100);Stramenopiles(100);Oomycetes(94);unclassified;unclassified;unclassified;unclassified
ASV00742;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00743;Eukaryota(100);Stramenopiles(100);Oomycetes(95);unclassified;unclassified;unclassified;unclassified
ASV00744;Eukaryota(100);Stramenopiles(100);Oomycetes(96);Peronosporales(60);unclassified;unclassified;unclassified
ASV00745;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00746;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00747;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00748;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00749;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00750;Eukaryota(100);Stramenopiles(100);Oomycetes(90);unclassified;unclassified;unclassified;unclassified
ASV00751;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(80);Saprolegniaceae(80);unclassified;unclassified
ASV00752;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(92);Saprolegniaceae(92);unclassified;unclassified
ASV00753;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00754;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00755;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(74);Pythiaceae(74);Pythium(71);unclassified
ASV00756;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00757;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00758;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00759;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00760;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00761;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(99);Pythiaceae(99);Pythium(90);unclassified
ASV00762;Eukaryota(99);Stramenopiles(99);Oomycetes(80);unclassified;unclassified;unclassified;unclassified
ASV00763;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00764;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00765;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(69);Peronosporaceae(68);unclassified;unclassified
ASV00766;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00767;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00768;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00769;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00770;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00771;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00772;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(61);Peronosporaceae(61);unclassified;unclassified
ASV00773;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(84);Pythiaceae(84);Pythium(82);unclassified
ASV00774;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00775;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(78);Saprolegniaceae(78);unclassified;unclassified
ASV00776;Eukaryota(100);Stramenopiles(100);Oomycetes(94);unclassified;unclassified;unclassified;unclassified
ASV00777;Eukaryota(100);Stramenopiles(100);Oomycetes(86);unclassified;unclassified;unclassified;unclassified
ASV00778;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00779;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00780;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00781;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00782;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00783;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00784;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00785;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00786;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(95);Saprolegniaceae(95);unclassified;unclassified
ASV00787;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00788;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00789;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00790;Eukaryota(100);Stramenopiles(100);Oomycetes(89);Peronosporales(61);unclassified;unclassified;unclassified
ASV00791;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00792;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00793;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00794;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(80);Saprolegniaceae(80);unclassified;unclassified
ASV00795;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(62);Peronosporaceae(62);unclassified;unclassified
ASV00796;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00797;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00798;Eukaryota(100);Stramenopiles(100);Oomycetes(89);Peronosporales(66);Peronosporaceae(66);unclassified;unclassified
ASV00799;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00800;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(66);Pythiaceae(66);Pythium(66);unclassified
ASV00801;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(98);Saprolegniaceae(98);Saprolegnia(96);Saprolegnia_ferax(87)
ASV00802;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00803;Eukaryota(100);Stramenopiles(100);Oomycetes(89);unclassified;unclassified;unclassified;unclassified
ASV00804;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00805;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00806;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00807;Eukaryota(100);Stramenopiles(100);Oomycetes(92);unclassified;unclassified;unclassified;unclassified
ASV00808;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(79);Peronosporaceae(78);unclassified;unclassified
ASV00809;Eukaryota(100);Stramenopiles(100);Oomycetes(98);Peronosporales(63);unclassified;unclassified;unclassified
ASV00810;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(84);Pythiaceae(84);Pythium(84);unclassified
ASV00811;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00812;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(74);Pythiaceae(74);Pythium(74);unclassified
ASV00813;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00814;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00815;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00816;Eukaryota(100);Stramenopiles(100);Oomycetes(94);unclassified;unclassified;unclassified;unclassified
ASV00817;Eukaryota(100);Stramenopiles(100);Oomycetes(99);Peronosporales(69);Peronosporaceae(67);unclassified;unclassified
ASV00818;Eukaryota(100);Stramenopiles(100);Oomycetes(91);unclassified;unclassified;unclassified;unclassified
ASV00819;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00820;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00821;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00822;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00823;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00824;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00825;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00826;Eukaryota(100);Stramenopiles(100);Oomycetes(90);Peronosporales(69);Peronosporaceae(68);unclassified;unclassified
ASV00827;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00828;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00829;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00830;Eukaryota(100);Stramenopiles(100);Oomycetes(89);unclassified;unclassified;unclassified;unclassified
ASV00831;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00832;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00833;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00834;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00835;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(85);Saprolegniaceae(85);Saprolegnia(85);Saprolegnia_ferax(73)
ASV00836;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(80);unclassified;unclassified;unclassified
ASV00837;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00838;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00839;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00840;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00841;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00842;Eukaryota(100);Stramenopiles(100);Oomycetes(90);unclassified;unclassified;unclassified;unclassified
ASV00843;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00844;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00845;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00846;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00847;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00848;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(65);Pythiaceae(65);Pythium(65);unclassified
ASV00849;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00850;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(60);Pythiaceae(60);Pythium(60);unclassified
ASV00851;Eukaryota(100);Stramenopiles(100);Oomycetes(92);Peronosporales(70);Peronosporaceae(69);unclassified;unclassified
ASV00852;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00853;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00854;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00855;Eukaryota(95);Stramenopiles(95);Oomycetes(95);unclassified;unclassified;unclassified;unclassified
ASV00856;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00857;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00858;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00859;Eukaryota(100);Stramenopiles(100);Oomycetes(91);Peronosporales(62);Peronosporaceae(60);unclassified;unclassified
ASV00860;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00861;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00862;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00863;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00864;Eukaryota(100);Stramenopiles(100);Oomycetes(91);unclassified;unclassified;unclassified;unclassified
ASV00865;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00866;Eukaryota(100);Stramenopiles(100);Oomycetes(77);unclassified;unclassified;unclassified;unclassified
ASV00867;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00868;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(99);Pythiaceae(97);Pythium(88);unclassified
ASV00869;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00870;Eukaryota(100);Stramenopiles(100);Oomycetes(86);unclassified;unclassified;unclassified;unclassified
ASV00871;Eukaryota(100);Stramenopiles(100);Oomycetes(99);Peronosporales(66);Peronosporaceae(63);unclassified;unclassified
ASV00872;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00873;Eukaryota(100);Stramenopiles(100);Oomycetes(91);unclassified;unclassified;unclassified;unclassified
ASV00874;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(81);Saprolegniaceae(81);unclassified;unclassified
ASV00875;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00876;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00877;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00878;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00879;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00880;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00881;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00882;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00883;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00884;Eukaryota(100);Stramenopiles(100);Oomycetes(88);unclassified;unclassified;unclassified;unclassified
ASV00885;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00886;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00887;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00888;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(65);Pythiaceae(65);Pythium(64);unclassified
ASV00889;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00890;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(100);Pythiaceae(100);Pythium(99);unclassified
ASV00891;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00892;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00893;Eukaryota(100);Stramenopiles(100);Oomycetes(90);unclassified;unclassified;unclassified;unclassified
ASV00894;Eukaryota(100);Stramenopiles(100);Oomycetes(99);Peronosporales(63);unclassified;unclassified;unclassified
ASV00895;Eukaryota(100);Stramenopiles(100);Oomycetes(99);Pythiales(98);Pythiaceae(98);Pythium(96);unclassified
ASV00896;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00897;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00898;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00899;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00900;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00901;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00902;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00903;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(80);Pythiaceae(80);Pythium(80);unclassified
ASV00904;Eukaryota(100);Stramenopiles(100);Oomycetes(91);unclassified;unclassified;unclassified;unclassified
ASV00905;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00906;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00907;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Saprolegniales(96);Saprolegniaceae(96);Saprolegnia(96);Saprolegnia_ferax(96)
ASV00908;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00909;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00910;Eukaryota(100);Stramenopiles(100);Oomycetes(90);unclassified;unclassified;unclassified;unclassified
ASV00911;Eukaryota(100);Stramenopiles(100);Oomycetes(95);unclassified;unclassified;unclassified;unclassified
ASV00912;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Pythiales(100);Pythiaceae(100);Pythium(100);unclassified
ASV00913;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00914;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00915;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00916;Eukaryota(100);Stramenopiles(100);Oomycetes(93);Peronosporales(72);Peronosporaceae(68);unclassified;unclassified
ASV00917;Eukaryota(100);Stramenopiles(100);Oomycetes(93);unclassified;unclassified;unclassified;unclassified
ASV00918;Eukaryota(100);Stramenopiles(100);Oomycetes(95);unclassified;unclassified;unclassified;unclassified
ASV00919;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00920;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00921;Eukaryota(100);Stramenopiles(100);Oomycetes(88);unclassified;unclassified;unclassified;unclassified
ASV00922;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00923;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(66);unclassified;unclassified;unclassified
ASV00924;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(64);Peronosporaceae(63);unclassified;unclassified
ASV00925;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00926;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00927;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00928;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00929;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00930;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00931;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(79);Peronosporaceae(79);unclassified;unclassified
ASV00932;Eukaryota(100);Stramenopiles(100);Oomycetes(96);unclassified;unclassified;unclassified;unclassified
ASV00933;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00934;Eukaryota(100);Stramenopiles(100);Oomycetes(83);unclassified;unclassified;unclassified;unclassified
ASV00935;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00936;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00937;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00938;Eukaryota(100);Stramenopiles(100);Oomycetes(100);unclassified;unclassified;unclassified;unclassified
ASV00939;Eukaryota(100);Stramenopiles(100);Oomycetes(97);unclassified;unclassified;unclassified;unclassified
ASV00940;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00941;Eukaryota(98);Stramenopiles(98);Oomycetes(86);unclassified;unclassified;unclassified;unclassified
ASV00942;Eukaryota(100);Stramenopiles(100);Hyphochytriomycetes(81);Hyphochytriomycetes_Class_Incertae_sedis(81);Hyphochytriaceae(81);Hyphochytrium(81);Hyphochytrium_catenoides(81)
ASV00943;Eukaryota(100);Stramenopiles(100);unclassified;unclassified;unclassified;unclassified;unclassified
ASV00944;Eukaryota(100);Stramenopiles(100);Oomycetes(94);unclassified;unclassified;unclassified;unclassified
ASV00945;Eukaryota(100);Stramenopiles(100);Oomycetes(100);Peronosporales(65);Peronosporaceae(61);unclassified;unclassified
ASV00946;Eukaryota(100);Stramenopiles(100);Oomycetes(99);unclassified;unclassified;unclassified;unclassified
ASV00947;Eukaryota(100);Stramenopiles(100);Oomycetes(98);unclassified;unclassified;unclassified;unclassified
ASV00948;Eukaryota(100);Stramenopiles(100);Oomycetes(90);unclassified;unclassified;unclassified;unclassified
ASV00949;Eukaryota(100);Stramenopiles(100);Oomycetes(86);Peronosporales(68);Peronosporaceae(68);unclassified;unclassified
